stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594965966438,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,53.88461,2.759646,2.394684E-05,0,1.975,1.675,19.52591,2.025,1.725,0.01718858
1594965966462,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,53.8021,2.739691,2.392344E-05,0,1.975,1.675,19.63802,2.025,1.725,0.03452409
1594965966486,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,53.66608,2.702944,2.388572E-05,0,1.975,1.675,19.85468,2.025,1.725,0.06232738
1594965966509,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,53.55864,2.679229,2.38569E-05,0,1.975,1.675,19.99032,2.025,1.725,0.07616487
1594965966531,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,53.42593,2.640476,2.381879E-05,0,1.975,1.675,20.23345,2.025,1.725,0.1010772
1594965966555,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,53.32098,2.618692,2.37892E-05,0,1.975,1.675,20.36169,2.025,1.725,0.1112727
1594965966578,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,53.21716,2.573302,2.376011E-05,0,1.975,1.675,20.68049,2.025,1.725,0.1450159
1594965966602,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,53.11431,2.567024,2.373146E-05,0,1.975,1.675,20.691,2.025,1.725,0.1398243
1594965966626,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,53.01248,2.537813,2.370325E-05,0,1.975,1.675,20.88904,2.025,1.725,0.1579114
1594965966649,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.91148,2.483543,2.367541E-05,0,1.975,1.675,21.30483,2.025,1.725,0.201501
1594965966673,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.81137,2.505471,2.364796E-05,0,1.975,1.675,21.07841,2.025,1.725,0.1693828
1594965966717,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.78658,2.452254,2.364074E-05,0,1.975,1.675,21.52574,2.025,1.725,0.2201324
