stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594966636777,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.3936,2.426429,2.353053E-05,0,1.975,1.675,21.59288,2.025,1.725,0.2111755
1594966636815,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.30031,2.371104,2.350423E-05,0,1.975,1.675,22.05736,2.025,1.725,0.2593516
1594966636902,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.27632,2.406308,2.349923E-05,0,1.975,1.675,21.7247,2.025,1.725,0.2224515
1594966636928,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.2525,2.349858,2.349243E-05,0,1.975,1.675,22.23645,2.025,1.725,0.2772406
1594966636953,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.20506,2.399085,2.347707E-05,0,1.975,1.675,21.7604,2.025,1.725,0.2247918
1594966636977,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.13413,2.374261,2.345878E-05,0,1.975,1.675,21.95804,2.025,1.725,0.2450272
1594966637000,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,52.04056,2.299949,2.343236E-05,0,1.975,1.675,22.62683,2.025,1.725,0.3136545
1594966637023,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.94707,2.375872,2.340784E-05,0,1.975,1.675,21.86442,2.025,1.725,0.2325143
1594966637047,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.8774,2.349819,2.338638E-05,0,1.975,1.675,22.07719,2.025,1.725,0.2549466
1594966637070,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.80807,2.323527,2.336694E-05,0,1.975,1.675,22.29717,2.025,1.725,0.2778547
1594966637096,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.7624,2.326511,2.335609E-05,0,1.975,1.675,22.24894,2.025,1.725,0.272742
1594966637166,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.73909,2.295942,2.334766E-05,0,1.975,1.675,22.53502,2.025,1.725,0.302284
1594966637232,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.69052,2.252804,2.333552E-05,0,1.975,1.675,22.94497,2.025,1.725,0.3434396
1594966637257,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.64799,2.26676,2.332233E-05,0,1.975,1.675,22.78494,2.025,1.725,0.3275938
1594966637282,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.59902,2.320985,2.331001E-05,0,1.975,1.675,22.23151,2.025,1.725,0.2715705
1594966637307,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.57972,2.279564,2.330335E-05,0,1.975,1.675,22.62701,2.025,1.725,0.312126
1594966637332,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.50825,2.218612,2.328483E-05,0,1.975,1.675,23.21643,2.025,1.725,0.3706066
1594966637358,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.46644,2.222802,2.327195E-05,0,1.975,1.675,23.15386,2.025,1.725,0.3648708
1594966637383,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.42108,2.22906,2.325937E-05,0,1.975,1.675,23.06851,2.025,1.725,0.3571457
1594966637409,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.37618,2.281068,2.324699E-05,0,1.975,1.675,22.52286,2.025,1.725,0.3037443
1594966637433,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.30576,2.257169,2.322707E-05,0,1.975,1.675,22.73014,2.025,1.725,0.3256854
1594966637457,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.24189,2.21147,2.321004E-05,0,1.975,1.675,23.17096,2.025,1.725,0.3695731
1594966637484,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.19741,2.256585,2.319598E-05,0,1.975,1.675,22.68801,2.025,1.725,0.3233253
1594966637508,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.10881,2.185449,2.317176E-05,0,1.975,1.675001,23.38595,2.025,1.725,0.392359
1594966637533,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,51.06432,2.189293,2.316142E-05,0,1.975,1.675001,23.32457,2.025,1.725,0.3875445
1594966637556,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.99823,2.163016,2.314341E-05,0,1.974999,1.675001,23.57737,2.025,1.725,0.4124471
1594966637582,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.95404,2.195567,2.312949E-05,0,1.974999,1.675001,23.20769,2.025,1.725,0.3790177
1594966637605,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.86654,2.201784,2.310574E-05,0,1.974999,1.675001,23.10242,2.025,1.725,0.3710861
1594966637630,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.8008,2.220286,2.308789E-05,0,1.974999,1.675001,22.8803,2.025,1.725,0.351331
1594966637653,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.73523,2.19377,2.307011E-05,0,1.974999,1.675001,23.12696,2.025,1.725,0.3766845
1594966637678,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.66998,2.156623,2.305061E-05,0,1.974999,1.675001,23.49505,2.025,1.725,0.4128211
1594966637703,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.60506,2.13459,2.303125E-05,0,1.974999,1.675001,23.70716,2.025,1.725,0.4340156
1594966637730,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.54025,2.15948,2.30138E-05,0,1.974999,1.675001,23.40389,2.025,1.725,0.4084685
1594966637753,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.47541,2.184593,2.299635E-05,0,1.974999,1.675001,23.10518,2.025,1.725,0.382896
1594966637779,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.4324,2.155915,2.29848E-05,0,1.974999,1.675001,23.39257,2.025,1.725,0.4113789
1594966637804,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.36366,2.128456,2.296562E-05,0,1.974999,1.675001,23.66207,2.025,1.725,0.4387146
1594966637827,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.32495,2.155417,2.295412E-05,0,1.974999,1.675001,23.34813,2.025,1.725,0.4117812
1594966637851,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.26052,2.163103,2.293684E-05,0,1.974999,1.675001,23.23538,2.025,1.725,0.4042965
1594966637876,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.17513,2.137446,2.291217E-05,0,1.974999,1.675001,23.47434,2.025,1.725,0.4305041
1594966637902,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.13241,2.114425,2.290075E-05,0,1.974999,1.675001,23.70971,2.025,1.725,0.4539143
1594966637927,5aa55ff1-4ffb-47ef-b8cb-7b2ffdefc837,50.06846,2.145151,2.288182E-05,0,1.974999,1.675001,23.34029,2.025,1.725,0.4239058
